freq,db
874,58.7
875,62.5
876,64.8
877,67.5
878,66.2
879,63.5
880,63.4
881,62.7
882,62.3
883,64.4
884,67.2
885,64.6
886,67.9
887,70.4
888,69.7
889,68.1
890,69
891,69.2
892,68.8
893,67.5
894,68.1
895,68.3
896,69.7
897,69.4
898,69.2
899,69.9
900,70.6
901,71.4
902,72.2
903,72.9
904,73.4
905,72.1
906,70.8
907,71.2
908,70.6
909,69.4
910,68.4
911,70.7
912,71.3
913,71
914,70.9
915,69.9
916,67.4
917,68.9
918,72.2
919,71.8
920,72.1
921,73.4
922,72.7
923,72.1
924,73.7
925,74
926,74
927,76.1
928,74.7
929,74.3
930,77.4
931,77.7
932,76.9
933,76.6
934,75.4
935,75.8
936,78.8
937,79
938,76.2
939,73
940,76.7
941,77
942,75.9
943,77.3
944,78
945,77.5
946,78.2
947,78.1
948,77.2
949,74.4
950,76.6
951,78.3
952,79.7
953,79.5
954,77.7
955,76.2
956,71.6
957,70.2
958,71.4
959,71
960,71.3
961,69.4
962,64.4
963,61.3
964,61.3
965,63.7
966,59.8
967,49.7
968,55.6
969,56.8
970,61.2
971,58.8
972,54.7
973,56.1
974,49.6
975,55
976,56.3
977,55.7
978,54.5
979,48.5
980,49.5
981,56.9
982,58.8
983,56.2
984,50.6
985,55.7
986,55.9
987,60.8
988,62.9
989,63.3
990,63.6
991,61.8
992,60.7
993,53.2
994,46.9
995,49.9
996,47.7
997,54.9
998,46.3
999,53.4
1000,52.5
1001,50.4
1002,52.9
1003,55
1004,53.4
1005,53.2
1006,55.3
1007,52.7
1008,50.1
1009,46.9
1010,49.6
1011,49.8
1012,49.4
1013,49.9
1014,46.1
1015,46.6
1016,50.3
1017,48.3
1018,45.9
1019,48
1020,47.7
1021,38.1
1022,52.8
1023,49.9
1024,43.6
1025,46.6
1026,45.7
1027,49.8
1028,50.5
1029,44.1
1030,49.1
1031,42
1032,43.2
1033,47.4
1034,44.4
1035,42.8
1036,49.2
1037,47.2
1038,50.8
1039,54.2
1040,57.2
1041,55.5
1042,51.6
1043,52.1
1044,48.4
1045,45.5
1046,48.8
1047,51.4
1048,57.7
1049,53.9
1050,48
1051,50
1052,48.4
1053,53.1
1054,55.6
1055,43.9
1056,46.9
1057,44.3
1058,55.1
1059,51.8
1060,53.8
1061,60.6
1062,57.3
1063,51.6
1064,58
1065,54.4
1066,40.2
1067,54.3
1068,57.4
1069,58.7
1070,54.8
1071,57.4
1072,64.3
1073,61.9
1074,50.7
1075,65.2
1076,65.6
1077,54.3
1078,63.5
1079,68
1080,65.1
1081,57.2
1082,63.7
1083,63.4
1084,59.3
1085,63.3
1086,64.1
1087,60.4
1088,57.4
1089,58
1090,56.4
1091,56.9
1092,62.7
1093,65.1
1094,63.5
1095,56.1
1096,53.6
1097,59.6
1098,61.1
1099,57.7
1100,53.5
1101,50.8
1102,54.1
1103,58.5
1104,59.5
1105,57.2
1106,45.2
1107,60.2
1108,63.8
1109,64.8
1110,64.5
1111,62.2
1112,55.8
1113,57.7
1114,60.8
1115,65.1
1116,65.1
1117,63.9
1118,63.3
1119,61.8
1120,57
1121,49.7
1122,50.1
1123,56.1
1124,58.9
1125,60
1126,59.8
1127,58.5
1128,57.7
1129,57.9
1130,58.3
1131,59.7
1132,60.4
1133,60.7
1134,60.8
1135,60.5
1136,57.6
1137,57
1138,56.4
1139,57.2
1140,56.4
1141,54.4
1142,53.3
1143,56
1144,55.4
1145,50.1
1146,48
1147,46.3
1148,47
1149,51.8
1150,53.9
1151,48.9
1152,44.5
1153,46.1
