freq,db
1367,49.4
1368,49.5
1369,49.2
1370,49.1
1371,49.2
1372,48.4
1373,48.3
1374,48
1375,47.6
1376,47
1377,47.1
1378,47
1379,46.3
1380,46.1
1381,46
1382,46.3
1383,45.4
1384,45.8
1385,45.9
1386,45.4
1387,44.5
1388,44.3
1389,44.5
1390,43.9
1391,44.3
1392,44.5
1393,44.1
1394,43.7
1395,43.6
1396,43.9
1397,43
1398,42.2
1399,42.4
1400,42.8
1401,42.2
1402,41.8
1403,40.8
1404,40.7
1405,40
1406,39.7
1407,38.8
1408,38.8
1409,38.2
1410,37.9
1411,37.1
1412,37
1413,37.2
1414,37.2
1415,37.1
1416,37.3
1417,38
1418,37.7
1419,38.2
1420,39.4
1421,38.9
1422,39.2
1423,40.2
1424,40.3
1425,40.9
1426,41.1
1427,41.1
1428,41.8
1429,42
1430,41.6
1431,41.7
1432,41.8
1433,42.2
1434,42.8
1435,43
1436,42.8
1437,43.3
1438,43.3
1439,42.8
1440,43.2
1441,44.1
1442,43.1
1443,43.4
1444,44.3
1445,44.2
1446,44.4
1447,44.8
1448,45.6
1449,45.2
1450,46.2
1451,46.1
1452,46.1
1453,46.6
1454,46.7
1455,46.8
1456,47.2
1457,46.7
1458,47.1
1459,46.8
1460,47.1
1461,46.8
1462,47.1
1463,46.6
1464,46.8
1465,46.8
1466,46.6
1467,47.2
1468,47
1469,46.6
1470,46.8
1471,46.8
1472,46.4
1473,46.3
1474,45.7
1475,45.5
1476,46.1
1477,45.7
1478,45.7
1479,46.4
1480,45.6
1481,45.8
1482,46
1483,46.1
1484,45.5
1485,46
1486,45.5
1487,45.6
1488,45.3
1489,46.3
1490,46.2
1491,45.9
1492,45.8
1493,45.5
1494,44.6
1495,45.5
1496,45.7
1497,45.4
1498,45.3
1499,45.2
1500,44.7
1501,44.6
1502,44
1503,44.2
1504,44.3
1505,44.1
1506,44.4
1507,44
1508,44.2
1509,44.1
1510,44.5
1511,44.1
1512,43.7
1513,43.7
1514,43.6
1515,43.7
1516,42.8
1517,42.8
1518,43
1519,43.3
1520,43.9
1521,43.1
1522,43.6
1523,43.8
1524,43.2
1525,44
1526,43.5
1527,43.3
1528,43.4
1529,48.9
1530,51
1531,45.6
1532,43.3
1533,43.3
1534,44.1
1535,44.1
1536,43.9
1537,43.9
1538,43.8
1539,43.5
1540,43.6
1541,43.8
1542,43.9
1543,43.7
1544,44.1
1545,43.7
1546,44.4
1547,44
1548,45
1549,45.2
1550,45
1551,45.2
1552,45.6
1553,46.1
1554,45.7
1555,45.7
1556,46.5
1557,45.4
1558,45.9
1559,46.1
1560,46.6
1561,46.9
1562,45.9
1563,46.3
1564,46.5
1565,46.2
1566,46.5
1567,46.5
1568,46.8
1569,45.9
1570,46.6
1571,46.1
1572,46.3
1573,46.5
1574,46.2
1575,46.5
1576,46.6
1577,46.5
1578,46.8
1579,47.1
1580,47.1
1581,46.4
1582,46.9
1583,47
1584,47.1
1585,47.6
1586,47.8
1587,47.3
1588,47.5
1589,47.8
1590,48.4
1591,48.4
1592,47.9
1593,47.7
1594,47.9
1595,47.7
1596,48.9
1597,48.5
1598,49.7
1599,48.9
1600,48.6
1601,48.6
1602,48.2
1603,48.3
1604,48.9
1605,48.6
1606,48
1607,47.9
1608,48.6
1609,48.3
1610,47.9
1611,48
1612,48.5
1613,48.1
1614,48.3
1615,48
1616,47.6
1617,47.9
1618,48.1
1619,48.2
1620,47.7
1621,48.1
1622,48.6
1623,48.4
1624,48.4
1625,48.3
1626,47.7
1627,47.7
1628,47.2
1629,47.3
1630,47.9
1631,47.6
1632,47.3
1633,46.9
1634,47
1635,47.5
1636,47.1
1637,47.1
1638,46.4
1639,46.2
1640,45.6
1641,45.8
1642,46.3
1643,46.2
1644,45.6
1645,45
1646,45.1
1647,45.5
1648,45.6
1649,46
1650,46.2
1651,45.2
1652,45.6
1653,45.5
1654,45.2
1655,45.3
1656,45.9
1657,45.6
1658,45.2
1659,45.4
1660,44.3
1661,44.3
1662,44.3
1663,44.4
1664,44.5
1665,44.1
1666,44.2
1667,44.2
1668,44
1669,44.7
1670,44.1
1671,44.2
1672,44.5
1673,44.4
1674,44.3
1675,44.1
1676,44.1
1677,43.9
1678,44
1679,44.5
1680,44.7
1681,44.2
1682,44.3
1683,44
1684,44.1
1685,44.5
1686,44.5
1687,44.3
1688,44.8
1689,44.6
1690,44.7
1691,44.7
1692,44.8
1693,44.8
1694,44.9
1695,45.2
1696,44.7
1697,44.5
1698,44.4
1699,45.6
1700,45.3
1701,44.3
1702,44.8
1703,45.7
1704,45.7
1705,45.5
1706,45.5
1707,45.3
1708,45.5
1709,45.3
1710,45.7
1711,45.4
1712,45.5
1713,45.3
1714,45.8
1715,45.7
1716,46.2
1717,46.7
1718,46.1
1719,46.1
1720,46.6
1721,46.8
1722,47.8
1723,46.9
1724,46.7
1725,46.8
1726,46.9
1727,46.9
1728,47.1
1729,47.1
1730,47.6
1731,47.7
1732,48
1733,47.7
1734,47.6
1735,47.6
1736,47.1
1737,47.1
1738,46.7
1739,47.3
1740,46.1
1741,46.5
1742,46.5
1743,46.2
1744,46.4
1745,45.8
1746,45.8
1747,45.1
1748,46.2
1749,46.1
1750,45.9
1751,45.7
1752,45.7
1753,45.7
1754,45.1
1755,45.5
1756,45.7
1757,46.1
1758,45.8
1759,46.2
1760,46.1
1761,46
1762,45.8
1763,45.6
1764,45.8
1765,46.5
1766,47.1
1767,46.1
1768,46.2
1769,46.4
1770,46.4
1771,46.7
1772,46.3
1773,46
1774,46.5
1775,46.1
1776,46.2
1777,46.5
1778,46.8
1779,46.2
1780,47.1
1781,46.5
1782,47.2
1783,46.6
1784,46.8
1785,46.7
1786,47
1787,47
1788,47
1789,46.5
1790,47
1791,46.6
1792,46.5
1793,47.1
1794,47.1
1795,46.6
1796,46.7
1797,46.7
1798,47.1
1799,46.6
1800,46.6
1801,46.8
1802,46.4
1803,46.4
1804,46.1
1805,45.9
1806,45.7
1807,46.1
1808,46.3
1809,46.4
1810,46.6
1811,46
1812,45.7
1813,45.2
1814,46.1
1815,46.6
1816,47.1
1817,47
1818,46.6
1819,46.3
1820,46.3
1821,47.1
1822,46.6
1823,46.1
1824,46.5
1825,47.1
1826,46.9
1827,46.4
1828,46.4
1829,46.6
1830,46.1
1831,45.9
1832,46.3
1833,46.6
1834,46.1
1835,46.4
1836,46.3
1837,45.8
1838,46.4
1839,47.2
1840,46.2
1841,45.5
1842,46.7
1843,46.7
1844,46.5
1845,46.4
1846,46.4
1847,46.7
1848,46.1
1849,46.2
1850,46.4
1851,46.8
1852,47
1853,47
1854,46.6
1855,46.2
1856,46.6
1857,46.5
1858,46.9
1859,46.7
1860,46.4
1861,46.8
1862,46.5
1863,46.4
1864,47
1865,46.9
1866,46.3
1867,47.3
1868,46.9
1869,46.4
1870,46.6
1871,46.8
1872,46.4
1873,46.5
1874,46.8
1875,46.5
1876,46.8
1877,47
1878,46.7
1879,47
1880,47.4
1881,46.9
1882,47.9
1883,47.8
1884,47.2
1885,47.4
1886,47.6
1887,48
1888,47.4
1889,47.3
1890,47.5
1891,48
1892,47.6
1893,47.6
1894,47.3
1895,47.9
1896,47.5
1897,48
1898,47.5
1899,48.1
1900,48.7
1901,48.2
1902,48.7
1903,48.9
1904,48.3
1905,47.7
1906,47.6
1907,48.1
1908,48.3
1909,48.6
1910,48.1
1911,48.4
1912,47.9
1913,47.9
1914,47.6
1915,48
1916,48.2
1917,48.3
1918,48.3
1919,48.1
1920,47.8
1921,47.9
