Selection,Begin_Time,End_Time,Low_Freq,High_Freq,Begin_File,Center_Freq,Peak_Freq,Call_type
264,2213.603888,2213.849465,1018.45,1173.432,134529059.180516020002_+20dB.wav,1078.125,1078.125,flatws
265,2214.461456,2215.202083,797.048,996.31,134529059.180516020002_+20dB.wav,890.625,937.5,flatws
266,2219.934477,2220.702391,630.394,1735.45,134529059.180516020002_+20dB.wav,890.625,937.5,modws.seg
267,2229.103119,2229.297739,423.28,1193.246,134529059.180516020002_+20dB.wav,750,750,dws
268,2231.885101,2232.323717,686.347,819.188,134529059.180516020002_+20dB.wav,773.438,750,flatws
269,2233.819036,2234.28342,398.524,1261.993,134529059.180516020002_+20dB.wav,679.688,515.625,dws.seq
270,2234.601833,2235.196977,332.103,1206.349,134529059.180516020002_+20dB.wav,703.125,585.938,dws.seq
271,2257.07302,2257.596403,1793.358,2590.406,134529059.180516020002_+20dB.wav,2132.812,2156.25,dws
272,2265.805776,2266.252922,398.524,1198.036,134529059.180516020002_+20dB.wav,750,773.438,dws.seq
273,2269.674196,2269.850601,746.318,1306.273,134529059.180516020002_+20dB.wav,843.75,820.312,aws
274,2269.988843,2270.186873,608.838,1296.236,134529059.180516020002_+20dB.wav,867.188,843.75,dws
275,2271.164471,2271.983059,765.957,1669.394,134529059.180516020002_+20dB.wav,914.062,960.938,dws.seq
276,2272.076808,2272.482007,1394.834,1571.956,134529059.180516020002_+20dB.wav,1500,1500,flatws
277,2272.287105,2272.836169,1549.815,1704.797,134529059.180516020002_+20dB.wav,1664.062,1687.5,flatws
278,2274.603441,2275.254413,432.079,996.31,134529059.180516020002_+20dB.wav,820.312,820.312,dws
279,2275.266107,2276.326373,730.627,885.609,134529059.180516020002_+20dB.wav,843.75,843.75,flatws
280,2277.648869,2278.319332,487.085,686.347,134529059.180516020002_+20dB.wav,585.938,609.375,flatws
281,2279.902509,2280.448261,1483.395,2346.863,134529059.180516020002_+20dB.wav,1781.25,1710.938,dws.seq
282,2293.078051,2293.63547,2231.579,3410.526,134529059.180516020002_+20dB.wav,2742.188,2718.75,modws
283,2308.607466,2309.070529,1549.815,2021.053,134529059.180516020002_+20dB.wav,1710.938,1781.25,dws
284,2311.778462,2312.066917,547.368,989.474,134529059.180516020002_+20dB.wav,843.75,843.75,dws
285,2312.639928,2313.4897,1046.053,2505.263,134529059.180516020002_+20dB.wav,1312.5,1101.562,dws.seq
286,2319.420102,2319.833294,1263.158,1682.657,134529059.180516020002_+20dB.wav,1382.812,1382.812,dws
287,2319.798211,2320.11785,1178.947,1682.657,134529059.180516020002_+20dB.wav,1476.562,1359.375,dws
288,2323.269827,2323.558282,526.316,1164.474,134529059.180516020002_+20dB.wav,867.188,867.188,dws
289,2324.968208,2325.474952,464.945,730.627,134529059.180516020002_+20dB.wav,609.375,656.25,flatws
290,2325.902961,2326.555648,819.188,974.17,134529059.180516020002_+20dB.wav,914.062,914.062,flatws
291,2325.983897,2326.95061,1480.263,2565.789,134529059.180516020002_+20dB.wav,1945.312,1875,dws.seq
292,2334.413721,2335.50384,1538.995,2654.947,134529059.180516020002_+20dB.wav,1992.188,2390.625,dws.seq
293,2334.583227,2336.373019,553.506,1361.842,134529059.180516020002_+20dB.wav,773.438,703.125,modws.seg
294,2342.818369,2343.73347,414.474,1107.011,134529059.180516020002_+20dB.wav,914.062,937.5,dws.seg
295,2350.376007,2351.916713,730.263,2269.737,134529059.180516020002_+20dB.wav,984.375,984.375,pulse.flat.seg.2
296,2356.825211,2357.190379,1663.158,2014.76,134529059.180516020002_+20dB.wav,1828.125,1828.125,dws
297,2362.193759,2363.122254,265.683,1749.077,134529059.180516020002_+20dB.wav,867.188,843.75,modws.seg.t
298,2377.173774,2377.586843,1284.211,2501.845,134529059.180516020002_+20dB.wav,1546.875,1546.875,dws.seq
299,2377.91004,2379.20029,641.068,1923.205,134529059.180516020002_+20dB.wav,843.75,843.75,modws.t
300,2378.76371,2379.387396,509.225,774.908,134529059.180516020002_+20dB.wav,632.812,656.25,flatws
301,2380.039794,2380.768726,442.804,708.487,134529059.180516020002_+20dB.wav,515.625,585.938,flatws
302,2380.610965,2381.481964,701.169,1970.48,134529059.180516020002_+20dB.wav,820.312,843.75,modws.seg.t
303,2381.432351,2382.270274,487.085,686.347,134529059.180516020002_+20dB.wav,585.938,585.938,flatws
304,2382.394446,2383.789943,1350.554,2634.686,134529059.180516020002_+20dB.wav,1476.562,1476.562,dws.seq
305,2383.201339,2383.727574,553.506,863.469,134529059.180516020002_+20dB.wav,703.125,750,flatws
306,2384.780326,2387.446583,708.487,1151.292,134529059.180516020002_+20dB.wav,867.188,843.75,dws.seq
307,2411.799412,2412.144756,1881.919,2678.967,134529059.180516021502_+20dB.wav,2343.75,2578.125,dws
308,2439.831337,2440.187383,589.474,1073.684,134529059.180516021502_+20dB.wav,890.625,890.625,dws
309,2440.366693,2440.830559,589.474,1010.526,134529059.180516021502_+20dB.wav,773.438,750,dws
310,2441.017665,2441.481531,526.316,968.421,134529059.180516021502_+20dB.wav,703.125,703.125,dws
311,2442.526205,2443.09142,526.316,905.263,134529059.180516021502_+20dB.wav,726.562,726.562,dws
312,2454.863261,2455.731508,715.789,1621.013,134529059.180516021502_+20dB.wav,914.062,867.188,modws.seg
313,2457.53312,2457.786492,952.03,1129.151,134529059.180516021502_+20dB.wav,1054.688,1031.25,flatws
314,2457.535694,2458.254257,547.368,2214.022,134529059.180516021502_+20dB.wav,1054.688,890.625,dws
315,2459.303889,2459.607936,1571.956,1747.368,134529059.180516021502_+20dB.wav,1664.062,1687.5,flatws
316,2462.937481,2463.229834,885.609,1084.871,134529059.180516021502_+20dB.wav,984.375,984.375,flatws
317,2464.237171,2464.728323,442.804,686.347,134529059.180516021502_+20dB.wav,609.375,656.25,flatws
318,2465.414378,2466.04586,575.646,752.768,134529059.180516021502_+20dB.wav,679.688,656.25,flatws
319,2467.773819,2468.062274,715.789,1094.737,134529059.180516021502_+20dB.wav,960.938,984.375,dws
320,2492.224939,2492.430952,642.066,1062.731,134529059.180516021502_+20dB.wav,890.625,914.062,dws
321,2492.43652,2493.110236,420.664,952.03,134529059.180516021502_+20dB.wav,843.75,750,dws
322,2493.975373,2494.513302,568.421,1084.871,134529059.180516021502_+20dB.wav,914.062,914.062,dws
323,2495.843024,2496.228438,631.579,1151.292,134529059.180516021502_+20dB.wav,960.938,914.062,dws
324,2504.948177,2505.792866,495.31,1416.974,134529059.180516021502_+20dB.wav,726.562,703.125,modws
325,2506.331854,2507.580163,400,1527.675,134529059.180516021502_+20dB.wav,914.062,937.5,modws
326,2509.713589,2511.987561,631.579,1306.273,134529059.180516021502_+20dB.wav,914.062,773.438,modws.seg
327,2526.954763,2527.825763,819.188,952.03,134529059.180516021502_+20dB.wav,890.625,890.625,flatws
328,2534.486947,2535.227574,774.908,952.03,134529059.180516021502_+20dB.wav,867.188,867.188,flatws
329,2536.156103,2536.467946,708.487,841.328,134529059.180516021502_+20dB.wav,796.875,796.875,flatws
330,2544.297965,2544.648788,560.935,1129.151,134529059.180516021502_+20dB.wav,960.938,984.375,aws
331,2546.750123,2547.689197,505.263,1173.432,134529059.180516021502_+20dB.wav,867.188,796.875,modws.seg
332,2561.669105,2562.643633,1261.993,2435.424,134529059.180516021502_+20dB.wav,1500,1500,dws.seq
333,2577.467764,2578.796995,1410.526,2584.307,134529059.180516021502_+20dB.wav,1921.875,1500,dws.seq
334,2580.815848,2581.999167,240.401,821.053,134529059.180516021502_+20dB.wav,656.25,679.688,modws.seg
335,2594.352252,2595.669777,336.842,821.053,134529059.180516021502_+20dB.wav,632.812,609.375,modws.seg
336,2597.408296,2598.09435,531.365,664.207,134529059.180516021502_+20dB.wav,585.938,585.938,flatws
337,2598.156719,2599.261302,243.542,921.429,134529059.180516021502_+20dB.wav,609.375,656.25,modws
338,2599.287149,2599.891345,597.786,926.316,134529059.180516021502_+20dB.wav,750,750,flatws
339,2603.789404,2604.533622,1549.815,1771.218,134529059.180516021502_+20dB.wav,1710.938,1687.5,flatws
340,2613.200518,2613.952839,863.469,2214.022,134529059.180516021502_+20dB.wav,984.375,984.375,dws.seq
341,2624.235113,2625.062012,800,2252.632,134529059.180516021502_+20dB.wav,1007.812,984.375,pulse.flat.seg.2
342,2639.051419,2639.347669,463.158,1502.504,134529059.180516021502_+20dB.wav,914.062,937.5,dws
343,2640.517196,2640.942082,761.269,1622.705,134529059.180516021502_+20dB.wav,960.938,960.938,dws
344,2641.751517,2642.531124,686.347,3099.631,134529059.180516021502_+20dB.wav,820.312,796.875,dws.seg
345,2641.771007,2642.359611,597.786,1081.803,134529059.180516021502_+20dB.wav,820.312,796.875,dws
346,2643.926228,2644.752612,952.03,1151.292,134529059.180516021502_+20dB.wav,1031.25,1031.25,flatws
347,2644.544114,2645.259356,1682.657,1904.059,134529059.180516021502_+20dB.wav,1851.562,1828.125,flatws
348,2655.888534,2656.787097,736.842,2252.632,134529059.180516021502_+20dB.wav,1007.812,960.938,pulse.flat.seg.2
349,2664.390447,2665.301158,464.945,1602.671,134529059.180516021502_+20dB.wav,656.25,656.25,dws.seq.t
350,2665.796814,2667.005205,531.365,1101.836,134529059.180516021502_+20dB.wav,773.438,890.625,dws
351,2667.886732,2668.533806,495.31,1141.903,134529059.180516021502_+20dB.wav,726.562,843.75,dws.seq.t
352,2682.882757,2683.124436,400.668,801.336,134529059.180516021502_+20dB.wav,562.5,585.938,dws
353,2683.198498,2684.734325,1362.27,2550,134529059.180516021502_+20dB.wav,2015.625,2320.312,dws.seq
354,2686.172258,2686.558163,480.801,1001.669,134529059.180516021502_+20dB.wav,679.688,703.125,dws
355,2690.364137,2690.972231,487.085,664.207,134529059.180516021502_+20dB.wav,585.938,585.938,flatws
356,2691.221705,2691.474232,464.945,642.066,134529059.180516021502_+20dB.wav,585.938,585.938,flatws
357,2692.922361,2693.503168,526.316,968.421,134529059.180516021502_+20dB.wav,773.438,632.812,dws
358,2711.704114,2712.292717,752.768,929.889,134529059.180516023002_+20dB.wav,843.75,867.188,flatws
359,2722.223798,2723.232615,597.786,1500,134529059.180516023002_+20dB.wav,890.625,890.625,modws.m.seg
360,2724.651409,2725.228196,736.842,1107.011,134529059.180516023002_+20dB.wav,984.375,820.312,dws
361,2731.449792,2732.691435,2966.79,4494.465,134529059.180516023002_+20dB.wav,3562.5,3304.688,modws
362,2756.775019,2757.698905,730.627,929.889,134529059.180516023002_+20dB.wav,843.75,843.75,flatws
363,2764.559014,2766.518916,1284.133,2125.461,134529059.180516023002_+20dB.wav,1710.938,1453.125,modws
364,2768.409143,2768.89178,1771.218,1948.339,134529059.180516023002_+20dB.wav,1875,1875,flatws
365,2825.473396,2826.796306,568.421,1594.096,134529059.180516023002_+20dB.wav,914.062,726.562,modws
366,2826.978224,2827.959476,1473.684,3200,134529059.180516023002_+20dB.wav,1921.875,1757.812,modws.seg
367,2829.363317,2830.50934,589.474,1660,134529059.180516023002_+20dB.wav,984.375,1007.812,modws
368,2831.356113,2831.954237,540,1347.368,134529059.180516023002_+20dB.wav,867.188,937.5,dws
369,2836.601714,2837.034396,463.158,1240,134529059.180516023002_+20dB.wav,796.875,796.875,dws
370,2837.131847,2837.467078,1220,1704.797,134529059.180516023002_+20dB.wav,1453.125,1453.125,dws
371,2848.958384,2850.040233,1129.151,2723.247,134529059.180516023002_+20dB.wav,1453.125,1453.125,dws.seq
372,2881.038673,2881.806586,752.768,2020,134529059.180516023002_+20dB.wav,960.938,937.5,modws
373,2894.902015,2895.558021,540.338,1013.133,134529059.180516023002_+20dB.wav,796.875,750,dws
374,2895.360415,2896.023081,420,1084.871,134529059.180516023002_+20dB.wav,773.438,750,dws
375,2899.222295,2899.475667,974.17,1129.151,134529059.180516023002_+20dB.wav,1054.688,1078.125,flatws
376,2899.452279,2899.791408,1549.815,1771.218,134529059.180516023002_+20dB.wav,1664.062,1710.938,flatws
377,2907.770994,2908.388411,664.207,885.609,134529059.180516023002_+20dB.wav,796.875,796.875,flatws.seg
378,2913.003719,2914.054638,673.684,1578.947,134529059.180516023002_+20dB.wav,867.188,867.188,modws.seg
379,2914.49838,2914.965916,700,1129.151,134529059.180516023002_+20dB.wav,867.188,867.188,dws
380,2916.672423,2917.548695,360,1195.572,134529059.180516023002_+20dB.wav,937.5,750,dws
381,2924.314193,2925.249722,819.188,1062.731,134529059.180516023002_+20dB.wav,937.5,937.5,flatws
382,2927.122918,2928.553876,708.487,1749.077,134529059.180516023002_+20dB.wav,890.625,867.188,modws
383,2934.769005,2935.13284,841.328,1084.871,134529059.180516023002_+20dB.wav,960.938,960.938,flatws
384,2935.10798,2935.595235,376.384,1793.358,134529059.180516023002_+20dB.wav,937.5,937.5,dws
385,2936.204949,2936.547976,1549.815,1660.517,134529059.180516023002_+20dB.wav,1617.188,1640.625,flatws
386,2936.384258,2936.832532,797.048,996.31,134529059.180516023002_+20dB.wav,914.062,914.062,flatws
387,2938.326249,2939.012303,1549.815,1815.498,134529059.180516023002_+20dB.wav,1640.625,1664.062,flatws
388,2938.517253,2938.910954,597.786,863.469,134529059.180516023002_+20dB.wav,773.438,750,flatws
389,2938.880056,2939.949511,664.207,2000,134529059.180516023002_+20dB.wav,937.5,914.062,dws.seq
390,2939.968806,2940.277514,996.31,1151.292,134529059.180516023002_+20dB.wav,1054.688,1031.25,flatws
391,2940.233413,2940.944532,1594.096,1749.077,134529059.180516023002_+20dB.wav,1664.062,1664.062,flatws
392,2942.458521,2942.866457,819.188,1018.45,134529059.180516023002_+20dB.wav,914.062,914.062,flatws
393,2992.395497,2992.843771,819.188,1040.59,134529059.180516023002_+20dB.wav,937.5,937.5,flatws
394,2992.882752,2993.292046,484.211,1018.45,134529059.180516023002_+20dB.wav,867.188,796.875,dws
395,2994.43223,2994.84932,568.627,1084.871,134529059.180516023002_+20dB.wav,867.188,820.312,dws
396,2996.346259,2996.548957,784.314,1195.572,134529059.180516023002_+20dB.wav,914.062,914.062,uws
397,2996.693184,2996.923168,549.02,1117.647,134529059.180516023002_+20dB.wav,750,750,dws
398,3000.367482,3000.712692,907.749,1062.731,134529059.180516024502_+20dB.wav,984.375,984.375,flatws
399,3062.484659,3062.777012,1254.902,2296.435,134529059.180516024502_+20dB.wav,1640.625,1476.562,dws.seq
400,3062.991404,3064.078956,1395.872,2501.845,134529059.180516024502_+20dB.wav,1523.438,1500,dws.seq
401,3081.524052,3082.487299,1616.236,1749.077,134529059.180516024502_+20dB.wav,1687.5,1710.938,flatws
402,3193.345294,3193.813059,797.048,1010.526,134529059.180516024502_+20dB.wav,914.062,960.938,flatws
403,3196.503683,3196.900594,797.048,996.31,134529059.180516024502_+20dB.wav,867.188,867.188,flatws
404,3197.410309,3197.979423,686.347,1084.871,134529059.180516024502_+20dB.wav,867.188,843.75,dws.seq
405,3199.386388,3199.795778,1549.815,1704.797,134529059.180516024502_+20dB.wav,1640.625,1640.625,flatws
406,3199.721715,3200.060844,841.328,1018.45,134529059.180516024502_+20dB.wav,937.5,937.5,flatws
407,3235.825278,3236.791992,610.526,5852.632,134529059.180516024502_+20dB.wav,820.312,820.312,pulse.flat
408,3236.858258,3237.181795,1527.675,1726.937,134529059.180516024502_+20dB.wav,1640.625,1640.625,flatws
409,3383.453132,3384.373746,665.511,1559.792,134529059.180516030002_+20dB.wav,843.75,843.75,modws
410,3555.456982,3555.881467,686.275,1156.863,134529059.180516030002_+20dB.wav,890.625,890.625,modws
411,3555.931081,3556.294917,841.328,1040.59,134529059.180516030002_+20dB.wav,937.5,890.625,flatws
412,3556.256328,3556.680803,1549.815,1725.49,134529059.180516030002_+20dB.wav,1640.625,1640.625,flatws
413,3558.323563,3558.687409,819.188,1052.632,134529059.180516030002_+20dB.wav,960.938,960.938,flatws
414,3642.538424,3643.302439,929.889,1062.731,134529059.180516031502_+20dB.wav,984.375,984.375,flatws
415,3801.032286,3801.678163,1129.151,2236.162,134529059.180516031502_+20dB.wav,1757.812,1781.25,dws
416,3802.699544,3804.660404,2318.3,3515.331,134529059.180516031502_+20dB.wav,2648.438,2648.438,modws.seg
417,3805.170899,3806.940608,2273.684,3385.714,134529059.180516031502_+20dB.wav,2554.688,2507.812,modws.seg
